Price,Area,Location,BHK,Resale,SwimmingPool,LandscapedGardens,ClubHouse,CarParking,LiftAvailable,price_per_sq_ft
13000000,755,Panvel,1,False,True,True,True,True,True,17218.543046357616
11500000,742,Panvel,1,False,True,True,True,True,True,15498.652291105122
3185000,993,Panvel,1,False,True,True,True,True,True,3207.4521651560926
8287000,530,Panvel,1,False,True,True,True,True,True,15635.849056603774
13000000,1220,Panvel,2,False,True,True,True,True,True,10655.737704918032
8500000,705,Panvel,1,False,True,True,True,True,True,12056.737588652482
12500000,1055,Panvel,1,False,True,True,True,True,True,11848.341232227489
16900000,1140,Panvel,2,False,True,True,True,True,True,14824.561403508771
2750000,428,Panvel,1,False,True,True,True,True,True,6425.2336448598135
2684000,394,Panvel,1,False,True,True,True,True,True,6812.1827411167515
2882000,385,Panvel,1,False,True,True,True,True,True,7485.714285714285
4000000,415,Panvel,1,False,True,True,True,True,True,9638.55421686747
4500000,800,Panvel,1,True,True,True,True,True,True,5625.0
9800000,705,Panvel,1,False,True,True,True,True,True,13900.709219858156
8800000,850,Panvel,2,False,True,True,True,True,True,10352.941176470587
3110000,755,Panvel,1,False,True,True,True,True,True,4119.205298013245
11500000,858,Panvel,2,False,True,True,True,True,True,13403.263403263403
17000000,1307,Panvel,2,False,True,True,True,True,True,13006.885998469777
3185000,742,Panvel,1,False,True,True,True,True,True,4292.452830188679
15700000,993,Panvel,1,False,True,True,True,True,True,15810.67472306143
8287000,490,Panvel,1,False,True,True,True,True,True,16912.244897959183
2900000,565,Panvel,1,True,True,True,True,True,True,5132.743362831859
8800000,565,Panvel,1,True,True,True,True,True,True,15575.221238938053
13000000,1075,Panvel,2,False,True,True,True,True,True,12093.023255813954
15200000,1005,Panvel,2,False,True,True,True,True,True,15124.378109452737
11500000,950,Panvel,2,False,True,True,True,True,True,12105.263157894737
16900000,1150,Panvel,2,False,True,True,True,True,True,14695.652173913044
8500000,530,Panvel,1,False,True,True,True,True,True,16037.735849056604
10000000,750,Panvel,2,True,True,True,True,True,True,13333.333333333334
10200000,950,Panvel,2,False,True,True,True,True,True,10736.842105263158
14000000,1200,Panvel,2,False,True,True,True,True,True,11666.666666666666
5250000,1300,Panvel,1,False,True,True,True,True,True,4038.4615384615386
3900000,1200,Panvel,1,False,True,True,True,True,True,3250.0
4100000,650,Panvel,1,False,True,True,True,True,True,6307.692307692308
16500000,1010,Panvel,1,False,True,True,True,True,True,16336.633663366336
35900000,1320,Parel,2,True,True,True,False,True,True,27196.969696969696
33100000,1320,Parel,2,True,True,True,False,True,True,25075.757575757576
15500000,600,Parel,1,True,False,False,False,False,True,25833.333333333332
37400000,1404,Parel,3,False,True,True,True,True,True,26638.17663817664
36800000,1543,Parel,3,False,True,True,True,True,True,23849.643551523008
22500000,1043,Parel,3,True,True,True,True,True,True,21572.387344199426
8500000,823,Parel,2,True,True,True,True,True,True,10328.068043742405
13500000,940,Parel,2,False,True,True,True,True,True,14361.702127659575
16500000,940,Parel,2,False,True,True,True,True,True,17553.191489361703
12300000,940,Parel,2,False,True,True,True,True,True,13085.106382978724
21700000,825,Parel,2,False,True,True,True,True,True,26303.030303030304
3100000,510,Parel,1,True,True,True,True,True,True,6078.431372549019
3250000,510,Parel,1,True,True,True,True,True,True,6372.549019607844
9500000,595,Powai,1,True,True,True,True,True,True,15966.38655462185
11000000,595,Powai,1,True,True,True,True,True,True,18487.394957983193
26500000,1050,Powai,2,True,True,True,True,True,True,25238.095238095237
9000000,585,Powai,1,True,True,True,True,True,True,15384.615384615385
16500000,578,Powai,1,True,True,True,True,True,True,28546.712802768165
8900000,750,Powai,1,True,True,True,True,True,True,11866.666666666666
10000000,650,Powai,1,True,True,True,True,True,True,15384.615384615385
10000000,600,Powai,1,True,True,True,True,True,True,16666.666666666668
16500000,585,Powai,1,True,True,True,True,True,True,28205.128205128207
27500000,1500,Powai,3,True,True,True,True,True,True,18333.333333333332
27000000,1502,Powai,3,True,True,True,True,True,True,17976.031957390147
15900000,650,Powai,1,True,True,True,True,True,True,24461.53846153846
9500000,500,Powai,1,False,True,True,True,True,True,19000.0
19500000,660,Powai,1,True,True,True,True,True,True,29545.454545454544
22200000,928,Powai,3,False,True,True,True,True,True,23922.41379310345
27900000,1613,Powai,4,False,True,True,True,True,True,17296.962182269064
23700000,970,Powai,3,False,True,True,True,True,True,24432.98969072165
20000000,885,Powai,2,True,True,True,True,True,True,22598.870056497177
25000000,1070,Powai,2,True,True,True,True,True,True,23364.48598130841
9600000,600,Powai,1,True,True,True,True,True,True,16000.0
17500000,602,Powai,1,True,True,True,True,True,True,29069.767441860466
8900000,555,Powai,1,True,True,True,True,True,True,16036.036036036036
17500000,650,Powai,1,True,True,True,True,True,True,26923.076923076922
26000000,1000,Powai,1,True,True,True,True,True,True,26000.0
22000000,1300,Powai,3,True,True,True,True,True,True,16923.076923076922
28500000,1000,Powai,2,True,True,True,True,True,True,28500.0
26500000,1000,Powai,1,True,True,True,True,True,True,26500.0
17500000,602,Powai,1,True,True,True,True,True,True,29069.767441860466
7600000,310,Powai,1,True,True,True,True,True,True,24516.129032258064
25500000,970,Powai,2,True,True,True,True,True,True,26288.659793814433
22200000,772,Powai,2,False,True,True,True,True,True,28756.476683937824
27300000,1613,Powai,4,False,True,True,True,True,True,16924.984500929942
27900000,1023,Powai,3,False,True,True,True,True,True,27272.727272727272
18000000,997,Powai,3,False,True,True,True,True,True,18054.16248746239
17000000,1250,Sanpada,2,False,False,False,False,True,True,13600.0
6448999,600,Sanpada,1,True,True,True,True,True,True,10748.331666666667
7250000,950,Sanpada,2,True,True,True,True,True,True,7631.578947368421
19000000,750,Sanpada,1,True,True,True,True,True,True,25333.333333333332
14500000,1400,Sanpada,2,True,True,True,True,True,True,10357.142857142857
24600000,1215,Sanpada,3,True,True,True,True,True,True,20246.913580246914
21500000,851,Sanpada,2,True,True,True,True,True,True,25264.39482961222
11000000,900,Sanpada,2,True,True,True,True,True,True,12222.222222222223
19500000,910,Sanpada,2,True,True,True,True,True,True,21428.571428571428
18000000,1215,Sanpada,3,True,True,True,True,True,True,14814.814814814816
22000000,1215,Sanpada,3,True,True,True,True,True,True,18106.995884773663
16500000,600,Sanpada,1,True,True,True,True,True,True,27500.0
7900000,1435,Sanpada,2,True,True,True,True,True,True,5505.226480836237
31500000,1650,Sanpada,3,True,True,True,True,True,True,19090.909090909092
9200000,1313,Sanpada,2,True,True,True,True,True,True,7006.854531607007
25000000,1600,Sanpada,3,True,True,True,True,True,True,15625.0
18500000,760,Santacruz East,2,True,True,True,True,True,True,24342.105263157893
9000000,350,Santacruz East,1,True,True,True,True,True,True,25714.285714285714
22500000,1100,Santacruz East,2,True,True,True,True,True,True,20454.545454545456
7500000,350,Santacruz East,1,True,True,True,True,True,True,21428.571428571428
5300000,350,Santacruz East,1,True,True,True,True,True,True,15142.857142857143
12000000,650,Santacruz East,1,True,True,True,True,True,True,18461.53846153846
16000000,550,Santacruz East,1,True,True,True,True,True,True,29090.909090909092
5950000,550,Santacruz East,1,True,True,True,True,True,True,10818.181818181818
17100000,1150,Seawoods,2,True,False,False,True,True,True,14869.565217391304
17100000,1100,Seawoods,2,True,False,False,True,True,True,15545.454545454546
17100000,1100,Seawoods,2,True,False,False,True,True,True,15545.454545454546
14000000,900,Seawoods,2,True,False,False,False,True,True,15555.555555555555
5300000,600,Seawoods,1,True,True,True,True,True,True,8833.333333333334
18900000,1205,Seawoods,2,True,True,True,True,True,True,15684.647302904565
19100000,1250,Seawoods,1,True,True,True,True,True,True,15280.0
21700000,1205,Seawoods,1,True,True,True,True,True,True,18008.298755186723
19200000,1250,Seawoods,1,True,True,True,True,True,True,15360.0
19200000,1205,Seawoods,1,True,True,True,True,True,True,15933.609958506224
21500000,1205,Seawoods,1,True,True,True,True,True,True,17842.323651452283
19000000,1300,Seawoods,1,True,True,True,True,True,True,14615.384615384615
7500000,1205,Seawoods,1,True,True,True,True,True,True,6224.066390041494
21000000,1425,Seawoods,1,True,True,True,True,True,True,14736.842105263158
8500000,1092,Seawoods,1,True,True,True,True,True,True,7783.882783882784
9100000,1205,Seawoods,1,True,True,True,True,True,True,7551.867219917012
19200000,1125,Seawoods,1,True,True,True,True,True,True,17066.666666666668
15500000,1055,Seawoods,2,True,True,True,True,True,True,14691.943127962086
22500000,1650,Seawoods,3,True,True,True,True,True,True,13636.363636363636
11000000,1160,Sector 10,2,True,False,False,False,True,False,9482.758620689656
7200000,860,Sector 10,1,True,False,False,False,True,False,8372.093023255815
9900000,1125,Sector 10,2,True,False,False,False,True,False,8800.0
7200000,860,Sector 10,1,True,False,False,False,True,False,8372.093023255815
9900000,1125,Sector 10,2,True,False,False,False,True,False,8800.0
7200000,860,Sector 10,1,True,False,False,False,True,False,8372.093023255815
9200000,1150,Sector 17 Ulwe,2,True,False,False,False,True,True,8000.0
5300000,690,Sector 17 Ulwe,1,True,False,False,False,True,True,7681.159420289855
11000000,1230,Sector 17 Ulwe,2,True,False,False,False,True,True,8943.08943089431
4500000,599,Sector 17 Ulwe,1,True,False,False,False,True,True,7512.520868113523
16800000,1665,Sector 17 Ulwe,3,True,False,False,False,True,True,10090.09009009009
16299999,1640,Sector 17 Ulwe,3,True,False,False,False,True,True,9939.023780487805
15500000,1650,Sector 17 Ulwe,3,True,False,False,False,True,True,9393.939393939394
11000000,1230,Sector 17 Ulwe,2,True,False,False,False,True,True,8943.08943089431
4500000,599,Sector 17 Ulwe,1,True,False,False,False,True,True,7512.520868113523
16800000,1665,Sector 17 Ulwe,3,True,False,False,False,True,True,10090.09009009009
16299999,1640,Sector 17 Ulwe,3,True,False,False,False,True,True,9939.023780487805
15500000,1650,Sector 17 Ulwe,3,True,False,False,False,True,True,9393.939393939394
7500000,890,Sector 17 Ulwe,2,True,False,False,True,True,True,8426.966292134832
5500000,650,Sector 17 Ulwe,1,True,False,False,True,True,True,8461.538461538461
7400000,890,Sector 17 Ulwe,2,True,False,False,True,True,True,8314.606741573034
2700000,350,Sector 17 Ulwe,1,True,False,False,True,True,True,7714.285714285715
5200000,667,Sector 17 Ulwe,1,True,False,True,False,True,True,7796.101949025488
5200000,667,Sector 17 Ulwe,1,True,False,True,False,True,True,7796.101949025488
4900000,665,Sector 17 Ulwe,1,False,False,True,True,True,True,7368.421052631579
3800000,655,Sector 17 Ulwe,1,False,False,True,True,True,True,5801.526717557252
3500000,655,Sector 17 Ulwe,1,True,False,True,False,True,True,5343.511450381679
16000000,1350,Sector 17 Ulwe,2,True,False,False,True,True,False,11851.851851851852
16000000,1350,Sector 17 Ulwe,2,True,False,False,True,True,False,11851.851851851852
4400000,665,Sector 17 Ulwe,1,True,False,False,False,False,False,6616.541353383459
10500000,1245,Sector 17 Ulwe,2,True,True,True,True,True,True,8433.734939759037
10500000,1245,Sector 17 Ulwe,2,True,True,True,True,True,True,8433.734939759037
6350000,600,Sector 17 Ulwe,2,True,True,True,True,True,True,10583.333333333334
6350000,600,Sector 17 Ulwe,2,True,True,True,True,True,True,10583.333333333334
8655000,680,Sector 17 Ulwe,1,False,True,True,True,True,True,12727.941176470587
9500000,1260,Sector 19 Kharghar,2,True,False,False,False,True,True,7539.68253968254
7200000,1055,Sector 19 Kharghar,2,True,False,False,False,True,True,6824.644549763033
7600000,1100,Sector 19 Kharghar,2,True,False,False,False,True,True,6909.090909090909
13500000,1340,Sector 19 Kharghar,2,True,False,False,False,True,False,10074.626865671642
6000000,850,Sector 19 Kharghar,1,True,False,False,False,True,False,7058.823529411765
5600000,635,Sector 19 Kharghar,1,True,False,False,False,True,False,8818.897637795275
10000000,1098,Sector 19 Kharghar,2,True,False,False,False,True,False,9107.468123861567
6500000,675,Sector 19 Kharghar,1,True,False,False,False,True,False,9629.62962962963
10000000,1098,Sector 19 Kharghar,2,True,False,False,False,True,False,9107.468123861567
5000000,600,Sector 20 Kharghar,1,True,False,True,False,True,True,8333.333333333334
5000000,650,Sector 20 Kharghar,1,True,False,False,False,True,True,7692.307692307692
6500000,650,Sector 20 Kharghar,1,True,False,False,False,True,False,10000.0
5600000,610,Sector 20 Kharghar,1,True,False,False,False,True,False,9180.327868852459
5500000,640,Sector 20 Kharghar,1,True,False,False,False,True,False,8593.75
13000000,1300,Sector 20 Kharghar,2,True,False,False,False,True,False,10000.0
5300000,560,Sector 20 Kharghar,1,True,False,False,False,True,False,9464.285714285714
11100000,1117,Sector 20 Kharghar,2,True,False,False,False,True,False,9937.332139659804
11000000,1100,Sector 20 Kharghar,2,True,False,False,False,True,False,10000.0
13000000,1300,Sector 20 Kharghar,2,True,False,False,False,True,False,10000.0
5500000,640,Sector 20 Kharghar,1,True,False,False,False,True,False,8593.75
11100000,1117,Sector 20 Kharghar,2,True,False,False,False,True,False,9937.332139659804
13000000,1300,Sector 20 Kharghar,2,True,False,False,False,True,False,10000.0
5300000,560,Sector 20 Kharghar,1,True,False,False,False,True,False,9464.285714285714
11100000,1117,Sector 20 Kharghar,2,True,False,False,False,True,False,9937.332139659804
11000000,1100,Sector 20 Kharghar,2,True,False,False,False,True,False,10000.0
11100000,1117,Sector 20 Kharghar,2,True,False,False,False,True,False,9937.332139659804
5000000,650,Sector-18 Ulwe,1,True,False,False,False,True,False,7692.307692307692
6000000,687,Sector-18 Ulwe,1,False,False,True,True,True,True,8733.624454148472
9200000,1515,Sector-18 Ulwe,3,True,True,True,True,True,True,6072.607260726073
8900000,1655,Sector-18 Ulwe,3,True,True,True,True,True,True,5377.643504531722
9500000,1150,Sector-18 Ulwe,2,True,True,True,True,True,True,8260.869565217392
12000000,1100,Sector-18 Ulwe,2,True,True,True,True,True,True,10909.09090909091
8500000,1470,Sector-18 Ulwe,3,True,True,True,True,True,True,5782.312925170068
5000000,1129,Sector-18 Ulwe,2,True,True,True,True,True,True,4428.697962798937
14500000,1180,Sector-18 Ulwe,2,True,True,True,True,True,True,12288.135593220339
10800000,1260,Sector12 Kamothe,2,True,False,False,True,True,True,8571.42857142857
8500000,1150,Sector12 Kamothe,2,True,False,False,False,True,True,7391.304347826087
8500000,1165,Sector12 Kamothe,2,True,False,False,False,True,True,7296.137339055794
9200000,1180,Sector12 Kamothe,2,True,False,False,False,True,True,7796.610169491525
8500000,1150,Sector12 Kamothe,2,True,False,False,False,True,True,7391.304347826087
8500000,1165,Sector12 Kamothe,2,True,False,False,False,True,True,7296.137339055794
9200000,1180,Sector12 Kamothe,2,True,False,False,False,True,True,7796.610169491525
7000000,995,Sector12 Kamothe,2,True,False,False,False,True,True,7035.175879396985
16000000,1700,Sector12 Kamothe,3,True,False,False,False,True,True,9411.764705882353
6000000,610,Sector9 Kamothe,1,True,False,False,False,True,True,9836.065573770491
15000000,1735,Sector9 Kamothe,3,True,False,False,False,True,True,8645.533141210375
8800000,980,Sector9 Kamothe,2,True,False,False,False,True,True,8979.591836734693
16500000,1654,Sector9 Kamothe,3,True,False,False,False,True,True,9975.816203143893
6000000,610,Sector9 Kamothe,1,True,False,False,False,True,True,9836.065573770491
